login,repo_name,file_path,commit_message
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt07.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt08.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt09.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\IfElseIfStmt10.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\ifelseif_stmt31.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\ifelseif_stmt32.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\ifelseif_stmt33.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_factorial01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_factorial02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_factorial03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_factorial04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_fibonacci01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_fibonacci02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt07.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt08.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt09.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\interpreter_stmt10.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\loop_stmt01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\loop_stmt02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\loop_stmt03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\procedure01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\procedure02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\procedure03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\procedure04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\recordAssignmentStmt01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\recordAssignmentStmt02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\recordAssignmentStmt03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\recordAssignmentStmt04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\recordAssignmentStmt05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\repeatuntil.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\repeatuntil01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\repeatuntil02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\repeatuntil03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\repeatuntil04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt07.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\RepeatUntilStmt08.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple07.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple08.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple09.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\simple10.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt07.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt08.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt09.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt10.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt11.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt12.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt13.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt14.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt15.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt16.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt17.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt18.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt19.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt20.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt21.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt22.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt23.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt24.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt25.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt26.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt27.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt28.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt29.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt30.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt31.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt32.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt33.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt34.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt35.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt36.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\stmt37.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\teste1.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple01.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple02.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple03.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple04.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple05.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple06.oberon,Trabalho grupo 10
UnBCIC-TP2,Oberon-XText,E:/xtext_repos_clone_new\UnBCIC-TP2_Oberon-XText\org.unb.grupo10.oberon.tests\testes\userTypeSimple07.oberon,Trabalho grupo 10
Garlo13,CEPStaticAnalysis,E:/xtext_repos_clone_new\Garlo13_CEPStaticAnalysis\org.xtext.tfg.esper\model\generated\Esper.ecore,first commit
Garlo13,CEPStaticAnalysis,E:/xtext_repos_clone_new\Garlo13_CEPStaticAnalysis\org.xtext.tfg.esper\src\org\xtext\example\mydsl\Esper.xtext,first commit
Frederic-Boulanger-UPS,MiniARM-feature,E:/xtext_repos_clone_new\Frederic-Boulanger-UPS_MiniARM-feature\Essais\essai.arm,Commented error generation for bad include file because of an error in XText. Updated build configuration to store class files in the jar of the plugin New update site project.,Initial version
Frederic-Boulanger-UPS,MiniARM-feature,E:/xtext_repos_clone_new\Frederic-Boulanger-UPS_MiniARM-feature\Essais\toti.arm,Commented error generation for bad include file because of an error in XText. Updated build configuration to store class files in the jar of the plugin New update site project.,Initial version
Frederic-Boulanger-UPS,MiniARM-feature,E:/xtext_repos_clone_new\Frederic-Boulanger-UPS_MiniARM-feature\Essais\toto.arm,Initial version
Frederic-Boulanger-UPS,MiniARM-feature,E:/xtext_repos_clone_new\Frederic-Boulanger-UPS_MiniARM-feature\fr.centralesupelec.infonum.sl.miniarm\model\generated\MiniARM.ecore,Initial version
Frederic-Boulanger-UPS,MiniARM-feature,E:/xtext_repos_clone_new\Frederic-Boulanger-UPS_MiniARM-feature\fr.centralesupelec.infonum.sl.miniarm\src\fr\centralesupelec\infonum\sl\miniarm\MiniARM.xtext,Initial version
sderrien,Uclid-editor,E:/xtext_repos_clone_new\sderrien_Uclid-editor\bundles\uclid.xtext\model\generated\Uclid.ecore,- Fixed several issues in parser,Version 0.1
sderrien,Uclid-editor,E:/xtext_repos_clone_new\sderrien_Uclid-editor\bundles\uclid.xtext\src\uclid\xtext\Uclid.xtext,- Fixed several issues in parser,Version 0.1
abdullah-4Mohammed,AWS-EC2-Service_DSL-EMF,E:/xtext_repos_clone_new\abdullah-4Mohammed_AWS-EC2-Service_DSL-EMF\model\EC2_Service.ecore,Add files via upload
augustin-rialan,IDM,E:/xtext_repos_clone_new\augustin-rialan_IDM\qcm\model\qcm.ecore,grammar,xtext,create
augustin-rialan,IDM,E:/xtext_repos_clone_new\augustin-rialan_IDM\xtext.insa.qcm\src\xtext\insa\Qcm.xtext,grammar fixed
adamschmideg,coffeescript-eclipse,E:/xtext_repos_clone_new\adamschmideg_coffeescript-eclipse\csep\src\csep\CoffeeScript.xtext,Return statement with post_if condition @0.3,Bare return statement without return expression @0.6,Basics of namespace import with require @1.2,Lambda parameters get into the proper scope @0.6,Merge default to variable-scoping,"Scoping, start again with a better understanding @2",Simplified class declaration on the right-hand side of an assignment @0.6,Break and continue @0.1,"Syntax highlight for aliased tokens (`is`, `and`, etc) @0.3",Herecomment starts with exactly three hashmarks @0.1,Recognize single-character strings in editor @0.7,Remove grammar ambiguity in multiline strings @0.3,Multiline string syntax highlighting with ambiguous grammar @0.3,Syntax highlighting based on terminals in the grammar @0.6,Trying to syntax highlight multiline comments #2.2,Destructuring assignment with an array on the left-hand side @0.4,Strategy to handle variable scoping @2.5,"Keywords get highlighted, but not working for new categories such as regex @1",Super call @0.5,ThisProperty as function parameter @0.3,Trying to shut up linking error messages @2,Simple indexed property is assignable @0.3,Class-level property assignment @0.2,This property @0.3,String interpolation @0.3,"Handle literals, such as JS, regex, herecomment @0.5",Class declaration as statement @0.6,Switch-case @0.3,Try-catch @0.3,Simple Loop @0.2,While and until loop @0.6,Distinguish between Array and Range @0.2,Fix multiple alternatives warning in ForSource @0.7,For-loop as expression @0.3,Tests for unsupported for-comprehensions @0.5,For comprehension with identifiers as loop variable @1.1,Fix typo in Range @0.3,First naive attempt at handling `for` @1.7,Dummy scope to shut up linking problems @1.2,Lambda (Code) handling @0.5,Handle Dictionary (Object) @0.6,Function call with parameters @0.2,Fix syntactic predicate in assignment rule @0.5,Add different generated grammars @0.5,Multiline arrays @0.7,Basics of array @1.8,Fix ValueConverterException in Application rule @0.2,Handle only simple properties for now @1,Trying to remove non-LL decision in assignment rule @2,Make generated interfaces cleaner @1.5,A bit clean-up around property access and function call; lhs of assignment is problematic @1.5,Treat function call and property access as operators @1,Syntactic predicates for value rules to handle property access -- not working @2,Syntactic predicates in operator rules resolve the decision warning @2.5,Basics of accessors @2.8,"Dealing with ""decision using multiple alternatives"" postponed @1.5",Edge case of binary and unary operators together @0.2,"Handle bool keywords such as true, undefined, null @0.3",Postfix if works: the lexer emits a POST_IF token @0.2,Test tokens emitted by lexer one-by-one @1.5,Most combinations of binary and unary operators work @0.4,Restructure grammar based on Xbase @2.5,Failed attempt to treat postfix condition as operation @0.7,Struggle with postfix conditional @1,Test cases for conditional edge cases @0.6,"More tests, especially for conditionals @0.7",Simplify IfExp (breaks tests) @0.1,Simple IF blocks with test cases @1.4,Basics of block handling @0.2,Rewrite stringify to use getProperties with reflection @1.5,Update test for expressions: they compile but fail @0.6,Struggle with having a separate tokens file @1.3,Convert working Antlr expression grammar to Xtext (with superclass errors) @0.8,Separate xtext token file @0.5,Comparison operators in grammar @1.9,"Test that dummy internal terminals are not used, tokens of external lexer are enough @0.3",Aptana lexer can be used for a single-line simple math calculation @0.5,Improve debugging parse tree @1,Skeleton of a plain calculator grammar based on the lexer @1.3,Very basic grammar rules @2.5,Map Aptana symbol id to Antlr generated token id @1.5,Set start and stop position of token based on beaver.Symbol @1.3,Change some settings to remove warnings @0.5,Initial checkin of three empty projects @4
